date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend
516,2020-05-30,30,5,May,2,2020,Saturday,True
517,2020-05-31,31,5,May,2,2020,Sunday,True
518,2020-06-01,1,6,June,2,2020,Monday,False
519,2020-06-02,2,6,June,2,2020,Tuesday,False
520,2020-06-03,3,6,June,2,2020,Wednesday,False
521,2020-06-04,4,6,June,2,2020,Thursday,False
522,2020-06-05,5,6,June,2,2020,Friday,False
523,2020-06-06,6,6,June,2,2020,Saturday,True
524,2020-06-07,7,6,June,2,2020,Sunday,True
525,2020-06-08,8,6,June,2,2020,Monday,False
526,2020-06-09,9,6,June,2,2020,Tuesday,False
527,2020-06-10,10,6,June,2,2020,Wednesday,False
528,2020-06-11,11,6,June,2,2020,Thursday,False
529,2020-06-12,12,6,June,2,2020,Friday,False
530,2020-06-13,13,6,June,2,2020,Saturday,True
531,2020-06-14,14,6,June,2,2020,Sunday,True
532,2020-06-15,15,6,June,2,2020,Monday,False
533,2020-06-16,16,6,June,2,2020,Tuesday,False
534,2020-06-17,17,6,June,2,2020,Wednesday,False
535,2020-06-18,18,6,June,2,2020,Thursday,False
536,2020-06-19,19,6,June,2,2020,Friday,False
537,2020-06-20,20,6,June,2,2020,Saturday,True
538,2020-06-21,21,6,June,2,2020,Sunday,True
539,2020-06-22,22,6,June,2,2020,Monday,False
540,2020-06-23,23,6,June,2,2020,Tuesday,False
541,2020-06-24,24,6,June,2,2020,Wednesday,False
542,2020-06-25,25,6,June,2,2020,Thursday,False
543,2020-06-26,26,6,June,2,2020,Friday,False
544,2020-06-27,27,6,June,2,2020,Saturday,True
545,2020-06-28,28,6,June,2,2020,Sunday,True
546,2020-06-29,29,6,June,2,2020,Monday,False
547,2020-06-30,30,6,June,2,2020,Tuesday,False
548,2020-07-01,1,7,July,3,2020,Wednesday,False
549,2020-07-02,2,7,July,3,2020,Thursday,False
550,2020-07-03,3,7,July,3,2020,Friday,False
551,2020-07-04,4,7,July,3,2020,Saturday,True
552,2020-07-05,5,7,July,3,2020,Sunday,True
553,2020-07-06,6,7,July,3,2020,Monday,False
554,2020-07-07,7,7,July,3,2020,Tuesday,False
555,2020-07-08,8,7,July,3,2020,Wednesday,False
556,2020-07-09,9,7,July,3,2020,Thursday,False
557,2020-07-10,10,7,July,3,2020,Friday,False
558,2020-07-11,11,7,July,3,2020,Saturday,True
559,2020-07-12,12,7,July,3,2020,Sunday,True
560,2020-07-13,13,7,July,3,2020,Monday,False
561,2020-07-14,14,7,July,3,2020,Tuesday,False
562,2020-07-15,15,7,July,3,2020,Wednesday,False
563,2020-07-16,16,7,July,3,2020,Thursday,False
564,2020-07-17,17,7,July,3,2020,Friday,False
565,2020-07-18,18,7,July,3,2020,Saturday,True
566,2020-07-19,19,7,July,3,2020,Sunday,True
567,2020-07-20,20,7,July,3,2020,Monday,False
568,2020-07-21,21,7,July,3,2020,Tuesday,False
569,2020-07-22,22,7,July,3,2020,Wednesday,False
570,2020-07-23,23,7,July,3,2020,Thursday,False
571,2020-07-24,24,7,July,3,2020,Friday,False
572,2020-07-25,25,7,July,3,2020,Saturday,True
573,2020-07-26,26,7,July,3,2020,Sunday,True
574,2020-07-27,27,7,July,3,2020,Monday,False
575,2020-07-28,28,7,July,3,2020,Tuesday,False
576,2020-07-29,29,7,July,3,2020,Wednesday,False
577,2020-07-30,30,7,July,3,2020,Thursday,False
578,2020-07-31,31,7,July,3,2020,Friday,False
579,2020-08-01,1,8,August,3,2020,Saturday,True
580,2020-08-02,2,8,August,3,2020,Sunday,True
581,2020-08-03,3,8,August,3,2020,Monday,False
582,2020-08-04,4,8,August,3,2020,Tuesday,False
583,2020-08-05,5,8,August,3,2020,Wednesday,False
584,2020-08-06,6,8,August,3,2020,Thursday,False
585,2020-08-07,7,8,August,3,2020,Friday,False
586,2020-08-08,8,8,August,3,2020,Saturday,True
587,2020-08-09,9,8,August,3,2020,Sunday,True
588,2020-08-10,10,8,August,3,2020,Monday,False
589,2020-08-11,11,8,August,3,2020,Tuesday,False
590,2020-08-12,12,8,August,3,2020,Wednesday,False
591,2020-08-13,13,8,August,3,2020,Thursday,False
592,2020-08-14,14,8,August,3,2020,Friday,False
593,2020-08-15,15,8,August,3,2020,Saturday,True
594,2020-08-16,16,8,August,3,2020,Sunday,True
595,2020-08-17,17,8,August,3,2020,Monday,False
596,2020-08-18,18,8,August,3,2020,Tuesday,False
597,2020-08-19,19,8,August,3,2020,Wednesday,False
598,2020-08-20,20,8,August,3,2020,Thursday,False
599,2020-08-21,21,8,August,3,2020,Friday,False
600,2020-08-22,22,8,August,3,2020,Saturday,True
601,2020-08-23,23,8,August,3,2020,Sunday,True
602,2020-08-24,24,8,August,3,2020,Monday,False
603,2020-08-25,25,8,August,3,2020,Tuesday,False
604,2020-08-26,26,8,August,3,2020,Wednesday,False
605,2020-08-27,27,8,August,3,2020,Thursday,False
606,2020-08-28,28,8,August,3,2020,Friday,False
607,2020-08-29,29,8,August,3,2020,Saturday,True
608,2020-08-30,30,8,August,3,2020,Sunday,True
609,2020-08-31,31,8,August,3,2020,Monday,False
610,2020-09-01,1,9,September,3,2020,Tuesday,False
611,2020-09-02,2,9,September,3,2020,Wednesday,False
612,2020-09-03,3,9,September,3,2020,Thursday,False
613,2020-09-04,4,9,September,3,2020,Friday,False
614,2020-09-05,5,9,September,3,2020,Saturday,True
615,2020-09-06,6,9,September,3,2020,Sunday,True
616,2020-09-07,7,9,September,3,2020,Monday,False
617,2020-09-08,8,9,September,3,2020,Tuesday,False
618,2020-09-09,9,9,September,3,2020,Wednesday,False
619,2020-09-10,10,9,September,3,2020,Thursday,False
620,2020-09-11,11,9,September,3,2020,Friday,False
621,2020-09-12,12,9,September,3,2020,Saturday,True
622,2020-09-13,13,9,September,3,2020,Sunday,True
623,2020-09-14,14,9,September,3,2020,Monday,False
624,2020-09-15,15,9,September,3,2020,Tuesday,False
625,2020-09-16,16,9,September,3,2020,Wednesday,False
626,2020-09-17,17,9,September,3,2020,Thursday,False
627,2020-09-18,18,9,September,3,2020,Friday,False
628,2020-09-19,19,9,September,3,2020,Saturday,True
629,2020-09-20,20,9,September,3,2020,Sunday,True
630,2020-09-21,21,9,September,3,2020,Monday,False
631,2020-09-22,22,9,September,3,2020,Tuesday,False
632,2020-09-23,23,9,September,3,2020,Wednesday,False
633,2020-09-24,24,9,September,3,2020,Thursday,False
634,2020-09-25,25,9,September,3,2020,Friday,False
635,2020-09-26,26,9,September,3,2020,Saturday,True
636,2020-09-27,27,9,September,3,2020,Sunday,True
637,2020-09-28,28,9,September,3,2020,Monday,False
638,2020-09-29,29,9,September,3,2020,Tuesday,False
639,2020-09-30,30,9,September,3,2020,Wednesday,False
640,2020-10-01,1,10,October,4,2020,Thursday,False
641,2020-10-02,2,10,October,4,2020,Friday,False
642,2020-10-03,3,10,October,4,2020,Saturday,True
643,2020-10-04,4,10,October,4,2020,Sunday,True
644,2020-10-05,5,10,October,4,2020,Monday,False
645,2020-10-06,6,10,October,4,2020,Tuesday,False
646,2020-10-07,7,10,October,4,2020,Wednesday,False
647,2020-10-08,8,10,October,4,2020,Thursday,False
648,2020-10-09,9,10,October,4,2020,Friday,False
649,2020-10-10,10,10,October,4,2020,Saturday,True
650,2020-10-11,11,10,October,4,2020,Sunday,True
651,2020-10-12,12,10,October,4,2020,Monday,False
652,2020-10-13,13,10,October,4,2020,Tuesday,False
653,2020-10-14,14,10,October,4,2020,Wednesday,False
654,2020-10-15,15,10,October,4,2020,Thursday,False
655,2020-10-16,16,10,October,4,2020,Friday,False
656,2020-10-17,17,10,October,4,2020,Saturday,True
657,2020-10-18,18,10,October,4,2020,Sunday,True
658,2020-10-19,19,10,October,4,2020,Monday,False
659,2020-10-20,20,10,October,4,2020,Tuesday,False
660,2020-10-21,21,10,October,4,2020,Wednesday,False
661,2020-10-22,22,10,October,4,2020,Thursday,False
662,2020-10-23,23,10,October,4,2020,Friday,False
663,2020-10-24,24,10,October,4,2020,Saturday,True
664,2020-10-25,25,10,October,4,2020,Sunday,True
665,2020-10-26,26,10,October,4,2020,Monday,False
666,2020-10-27,27,10,October,4,2020,Tuesday,False
667,2020-10-28,28,10,October,4,2020,Wednesday,False
668,2020-10-29,29,10,October,4,2020,Thursday,False
669,2020-10-30,30,10,October,4,2020,Friday,False
670,2020-10-31,31,10,October,4,2020,Saturday,True
671,2020-11-01,1,11,November,4,2020,Sunday,True
672,2020-11-02,2,11,November,4,2020,Monday,False
673,2020-11-03,3,11,November,4,2020,Tuesday,False
674,2020-11-04,4,11,November,4,2020,Wednesday,False
675,2020-11-05,5,11,November,4,2020,Thursday,False
676,2020-11-06,6,11,November,4,2020,Friday,False
677,2020-11-07,7,11,November,4,2020,Saturday,True
678,2020-11-08,8,11,November,4,2020,Sunday,True
679,2020-11-09,9,11,November,4,2020,Monday,False
680,2020-11-10,10,11,November,4,2020,Tuesday,False
681,2020-11-11,11,11,November,4,2020,Wednesday,False
682,2020-11-12,12,11,November,4,2020,Thursday,False
683,2020-11-13,13,11,November,4,2020,Friday,False
684,2020-11-14,14,11,November,4,2020,Saturday,True
685,2020-11-15,15,11,November,4,2020,Sunday,True
686,2020-11-16,16,11,November,4,2020,Monday,False
687,2020-11-17,17,11,November,4,2020,Tuesday,False
688,2020-11-18,18,11,November,4,2020,Wednesday,False
689,2020-11-19,19,11,November,4,2020,Thursday,False
690,2020-11-20,20,11,November,4,2020,Friday,False
691,2020-11-21,21,11,November,4,2020,Saturday,True
692,2020-11-22,22,11,November,4,2020,Sunday,True
693,2020-11-23,23,11,November,4,2020,Monday,False
694,2020-11-24,24,11,November,4,2020,Tuesday,False
695,2020-11-25,25,11,November,4,2020,Wednesday,False
696,2020-11-26,26,11,November,4,2020,Thursday,False
697,2020-11-27,27,11,November,4,2020,Friday,False
698,2020-11-28,28,11,November,4,2020,Saturday,True
699,2020-11-29,29,11,November,4,2020,Sunday,True
700,2020-11-30,30,11,November,4,2020,Monday,False
701,2020-12-01,1,12,December,4,2020,Tuesday,False
702,2020-12-02,2,12,December,4,2020,Wednesday,False
703,2020-12-03,3,12,December,4,2020,Thursday,False
704,2020-12-04,4,12,December,4,2020,Friday,False
705,2020-12-05,5,12,December,4,2020,Saturday,True
706,2020-12-06,6,12,December,4,2020,Sunday,True
707,2020-12-07,7,12,December,4,2020,Monday,False
708,2020-12-08,8,12,December,4,2020,Tuesday,False
709,2020-12-09,9,12,December,4,2020,Wednesday,False
710,2020-12-10,10,12,December,4,2020,Thursday,False
711,2020-12-11,11,12,December,4,2020,Friday,False
712,2020-12-12,12,12,December,4,2020,Saturday,True
713,2020-12-13,13,12,December,4,2020,Sunday,True
714,2020-12-14,14,12,December,4,2020,Monday,False
715,2020-12-15,15,12,December,4,2020,Tuesday,False
716,2020-12-16,16,12,December,4,2020,Wednesday,False
717,2020-12-17,17,12,December,4,2020,Thursday,False
718,2020-12-18,18,12,December,4,2020,Friday,False
719,2020-12-19,19,12,December,4,2020,Saturday,True
720,2020-12-20,20,12,December,4,2020,Sunday,True
721,2020-12-21,21,12,December,4,2020,Monday,False
722,2020-12-22,22,12,December,4,2020,Tuesday,False
723,2020-12-23,23,12,December,4,2020,Wednesday,False
724,2020-12-24,24,12,December,4,2020,Thursday,False
725,2020-12-25,25,12,December,4,2020,Friday,False
726,2020-12-26,26,12,December,4,2020,Saturday,True
727,2020-12-27,27,12,December,4,2020,Sunday,True
728,2020-12-28,28,12,December,4,2020,Monday,False
729,2020-12-29,29,12,December,4,2020,Tuesday,False
730,2020-12-30,30,12,December,4,2020,Wednesday,False
731,2020-12-31,31,12,December,4,2020,Thursday,False
732,2021-01-01,1,1,January,1,2021,Friday,False
733,2021-01-02,2,1,January,1,2021,Saturday,True
734,2021-01-03,3,1,January,1,2021,Sunday,True
735,2021-01-04,4,1,January,1,2021,Monday,False
736,2021-01-05,5,1,January,1,2021,Tuesday,False
737,2021-01-06,6,1,January,1,2021,Wednesday,False
738,2021-01-07,7,1,January,1,2021,Thursday,False
739,2021-01-08,8,1,January,1,2021,Friday,False
740,2021-01-09,9,1,January,1,2021,Saturday,True
741,2021-01-10,10,1,January,1,2021,Sunday,True
742,2021-01-11,11,1,January,1,2021,Monday,False
743,2021-01-12,12,1,January,1,2021,Tuesday,False
744,2021-01-13,13,1,January,1,2021,Wednesday,False
745,2021-01-14,14,1,January,1,2021,Thursday,False
746,2021-01-15,15,1,January,1,2021,Friday,False
747,2021-01-16,16,1,January,1,2021,Saturday,True
748,2021-01-17,17,1,January,1,2021,Sunday,True
749,2021-01-18,18,1,January,1,2021,Monday,False
750,2021-01-19,19,1,January,1,2021,Tuesday,False
751,2021-01-20,20,1,January,1,2021,Wednesday,False
752,2021-01-21,21,1,January,1,2021,Thursday,False
753,2021-01-22,22,1,January,1,2021,Friday,False
754,2021-01-23,23,1,January,1,2021,Saturday,True
755,2021-01-24,24,1,January,1,2021,Sunday,True
756,2021-01-25,25,1,January,1,2021,Monday,False
757,2021-01-26,26,1,January,1,2021,Tuesday,False
758,2021-01-27,27,1,January,1,2021,Wednesday,False
759,2021-01-28,28,1,January,1,2021,Thursday,False
760,2021-01-29,29,1,January,1,2021,Friday,False
761,2021-01-30,30,1,January,1,2021,Saturday,True
762,2021-01-31,31,1,January,1,2021,Sunday,True
763,2021-02-01,1,2,February,1,2021,Monday,False
764,2021-02-02,2,2,February,1,2021,Tuesday,False
765,2021-02-03,3,2,February,1,2021,Wednesday,False
766,2021-02-04,4,2,February,1,2021,Thursday,False
767,2021-02-05,5,2,February,1,2021,Friday,False
768,2021-02-06,6,2,February,1,2021,Saturday,True
769,2021-02-07,7,2,February,1,2021,Sunday,True
770,2021-02-08,8,2,February,1,2021,Monday,False
771,2021-02-09,9,2,February,1,2021,Tuesday,False
772,2021-02-10,10,2,February,1,2021,Wednesday,False
773,2021-02-11,11,2,February,1,2021,Thursday,False
774,2021-02-12,12,2,February,1,2021,Friday,False
775,2021-02-13,13,2,February,1,2021,Saturday,True
776,2021-02-14,14,2,February,1,2021,Sunday,True
777,2021-02-15,15,2,February,1,2021,Monday,False
778,2021-02-16,16,2,February,1,2021,Tuesday,False
779,2021-02-17,17,2,February,1,2021,Wednesday,False
780,2021-02-18,18,2,February,1,2021,Thursday,False
781,2021-02-19,19,2,February,1,2021,Friday,False
782,2021-02-20,20,2,February,1,2021,Saturday,True
783,2021-02-21,21,2,February,1,2021,Sunday,True
784,2021-02-22,22,2,February,1,2021,Monday,False
785,2021-02-23,23,2,February,1,2021,Tuesday,False
786,2021-02-24,24,2,February,1,2021,Wednesday,False
787,2021-02-25,25,2,February,1,2021,Thursday,False
788,2021-02-26,26,2,February,1,2021,Friday,False
789,2021-02-27,27,2,February,1,2021,Saturday,True
790,2021-02-28,28,2,February,1,2021,Sunday,True
791,2021-03-01,1,3,March,1,2021,Monday,False
792,2021-03-02,2,3,March,1,2021,Tuesday,False
793,2021-03-03,3,3,March,1,2021,Wednesday,False
794,2021-03-04,4,3,March,1,2021,Thursday,False
795,2021-03-05,5,3,March,1,2021,Friday,False
796,2021-03-06,6,3,March,1,2021,Saturday,True
797,2021-03-07,7,3,March,1,2021,Sunday,True
798,2021-03-08,8,3,March,1,2021,Monday,False
799,2021-03-09,9,3,March,1,2021,Tuesday,False
800,2021-03-10,10,3,March,1,2021,Wednesday,False
801,2021-03-11,11,3,March,1,2021,Thursday,False
802,2021-03-12,12,3,March,1,2021,Friday,False
803,2021-03-13,13,3,March,1,2021,Saturday,True
804,2021-03-14,14,3,March,1,2021,Sunday,True
805,2021-03-15,15,3,March,1,2021,Monday,False
806,2021-03-16,16,3,March,1,2021,Tuesday,False
807,2021-03-17,17,3,March,1,2021,Wednesday,False
808,2021-03-18,18,3,March,1,2021,Thursday,False
809,2021-03-19,19,3,March,1,2021,Friday,False
810,2021-03-20,20,3,March,1,2021,Saturday,True
811,2021-03-21,21,3,March,1,2021,Sunday,True
812,2021-03-22,22,3,March,1,2021,Monday,False
813,2021-03-23,23,3,March,1,2021,Tuesday,False
814,2021-03-24,24,3,March,1,2021,Wednesday,False
815,2021-03-25,25,3,March,1,2021,Thursday,False
816,2021-03-26,26,3,March,1,2021,Friday,False
817,2021-03-27,27,3,March,1,2021,Saturday,True
818,2021-03-28,28,3,March,1,2021,Sunday,True
819,2021-03-29,29,3,March,1,2021,Monday,False
820,2021-03-30,30,3,March,1,2021,Tuesday,False
821,2021-03-31,31,3,March,1,2021,Wednesday,False
822,2021-04-01,1,4,April,2,2021,Thursday,False
823,2021-04-02,2,4,April,2,2021,Friday,False
824,2021-04-03,3,4,April,2,2021,Saturday,True
825,2021-04-04,4,4,April,2,2021,Sunday,True
826,2021-04-05,5,4,April,2,2021,Monday,False
827,2021-04-06,6,4,April,2,2021,Tuesday,False
828,2021-04-07,7,4,April,2,2021,Wednesday,False
829,2021-04-08,8,4,April,2,2021,Thursday,False
830,2021-04-09,9,4,April,2,2021,Friday,False
831,2021-04-10,10,4,April,2,2021,Saturday,True
832,2021-04-11,11,4,April,2,2021,Sunday,True
833,2021-04-12,12,4,April,2,2021,Monday,False
834,2021-04-13,13,4,April,2,2021,Tuesday,False
835,2021-04-14,14,4,April,2,2021,Wednesday,False
836,2021-04-15,15,4,April,2,2021,Thursday,False
837,2021-04-16,16,4,April,2,2021,Friday,False
838,2021-04-17,17,4,April,2,2021,Saturday,True
839,2021-04-18,18,4,April,2,2021,Sunday,True
840,2021-04-19,19,4,April,2,2021,Monday,False
841,2021-04-20,20,4,April,2,2021,Tuesday,False
842,2021-04-21,21,4,April,2,2021,Wednesday,False
843,2021-04-22,22,4,April,2,2021,Thursday,False
844,2021-04-23,23,4,April,2,2021,Friday,False
845,2021-04-24,24,4,April,2,2021,Saturday,True
846,2021-04-25,25,4,April,2,2021,Sunday,True
847,2021-04-26,26,4,April,2,2021,Monday,False
848,2021-04-27,27,4,April,2,2021,Tuesday,False
849,2021-04-28,28,4,April,2,2021,Wednesday,False
850,2021-04-29,29,4,April,2,2021,Thursday,False
851,2021-04-30,30,4,April,2,2021,Friday,False
852,2021-05-01,1,5,May,2,2021,Saturday,True
853,2021-05-02,2,5,May,2,2021,Sunday,True
854,2021-05-03,3,5,May,2,2021,Monday,False
855,2021-05-04,4,5,May,2,2021,Tuesday,False
856,2021-05-05,5,5,May,2,2021,Wednesday,False
857,2021-05-06,6,5,May,2,2021,Thursday,False
858,2021-05-07,7,5,May,2,2021,Friday,False
859,2021-05-08,8,5,May,2,2021,Saturday,True
860,2021-05-09,9,5,May,2,2021,Sunday,True
861,2021-05-10,10,5,May,2,2021,Monday,False
862,2021-05-11,11,5,May,2,2021,Tuesday,False
863,2021-05-12,12,5,May,2,2021,Wednesday,False
864,2021-05-13,13,5,May,2,2021,Thursday,False
865,2021-05-14,14,5,May,2,2021,Friday,False
866,2021-05-15,15,5,May,2,2021,Saturday,True
867,2021-05-16,16,5,May,2,2021,Sunday,True
868,2021-05-17,17,5,May,2,2021,Monday,False
869,2021-05-18,18,5,May,2,2021,Tuesday,False
870,2021-05-19,19,5,May,2,2021,Wednesday,False
871,2021-05-20,20,5,May,2,2021,Thursday,False
872,2021-05-21,21,5,May,2,2021,Friday,False
873,2021-05-22,22,5,May,2,2021,Saturday,True
874,2021-05-23,23,5,May,2,2021,Sunday,True
875,2021-05-24,24,5,May,2,2021,Monday,False
876,2021-05-25,25,5,May,2,2021,Tuesday,False
877,2021-05-26,26,5,May,2,2021,Wednesday,False
878,2021-05-27,27,5,May,2,2021,Thursday,False
879,2021-05-28,28,5,May,2,2021,Friday,False
880,2021-05-29,29,5,May,2,2021,Saturday,True
881,2021-05-30,30,5,May,2,2021,Sunday,True
882,2021-05-31,31,5,May,2,2021,Monday,False
883,2021-06-01,1,6,June,2,2021,Tuesday,False
884,2021-06-02,2,6,June,2,2021,Wednesday,False
885,2021-06-03,3,6,June,2,2021,Thursday,False
886,2021-06-04,4,6,June,2,2021,Friday,False
887,2021-06-05,5,6,June,2,2021,Saturday,True
888,2021-06-06,6,6,June,2,2021,Sunday,True
889,2021-06-07,7,6,June,2,2021,Monday,False
890,2021-06-08,8,6,June,2,2021,Tuesday,False
891,2021-06-09,9,6,June,2,2021,Wednesday,False
892,2021-06-10,10,6,June,2,2021,Thursday,False
893,2021-06-11,11,6,June,2,2021,Friday,False
894,2021-06-12,12,6,June,2,2021,Saturday,True
895,2021-06-13,13,6,June,2,2021,Sunday,True
896,2021-06-14,14,6,June,2,2021,Monday,False
897,2021-06-15,15,6,June,2,2021,Tuesday,False
898,2021-06-16,16,6,June,2,2021,Wednesday,False
899,2021-06-17,17,6,June,2,2021,Thursday,False
900,2021-06-18,18,6,June,2,2021,Friday,False
901,2021-06-19,19,6,June,2,2021,Saturday,True
902,2021-06-20,20,6,June,2,2021,Sunday,True
903,2021-06-21,21,6,June,2,2021,Monday,False
904,2021-06-22,22,6,June,2,2021,Tuesday,False
905,2021-06-23,23,6,June,2,2021,Wednesday,False
906,2021-06-24,24,6,June,2,2021,Thursday,False
907,2021-06-25,25,6,June,2,2021,Friday,False
908,2021-06-26,26,6,June,2,2021,Saturday,True
909,2021-06-27,27,6,June,2,2021,Sunday,True
910,2021-06-28,28,6,June,2,2021,Monday,False
911,2021-06-29,29,6,June,2,2021,Tuesday,False
912,2021-06-30,30,6,June,2,2021,Wednesday,False
913,2021-07-01,1,7,July,3,2021,Thursday,False
914,2021-07-02,2,7,July,3,2021,Friday,False
915,2021-07-03,3,7,July,3,2021,Saturday,True
916,2021-07-04,4,7,July,3,2021,Sunday,True
917,2021-07-05,5,7,July,3,2021,Monday,False
918,2021-07-06,6,7,July,3,2021,Tuesday,False
919,2021-07-07,7,7,July,3,2021,Wednesday,False
920,2021-07-08,8,7,July,3,2021,Thursday,False
921,2021-07-09,9,7,July,3,2021,Friday,False
922,2021-07-10,10,7,July,3,2021,Saturday,True
923,2021-07-11,11,7,July,3,2021,Sunday,True
924,2021-07-12,12,7,July,3,2021,Monday,False
925,2021-07-13,13,7,July,3,2021,Tuesday,False
926,2021-07-14,14,7,July,3,2021,Wednesday,False
927,2021-07-15,15,7,July,3,2021,Thursday,False
928,2021-07-16,16,7,July,3,2021,Friday,False
929,2021-07-17,17,7,July,3,2021,Saturday,True
930,2021-07-18,18,7,July,3,2021,Sunday,True
931,2021-07-19,19,7,July,3,2021,Monday,False
932,2021-07-20,20,7,July,3,2021,Tuesday,False
933,2021-07-21,21,7,July,3,2021,Wednesday,False
934,2021-07-22,22,7,July,3,2021,Thursday,False
935,2021-07-23,23,7,July,3,2021,Friday,False
936,2021-07-24,24,7,July,3,2021,Saturday,True
937,2021-07-25,25,7,July,3,2021,Sunday,True
938,2021-07-26,26,7,July,3,2021,Monday,False
939,2021-07-27,27,7,July,3,2021,Tuesday,False
940,2021-07-28,28,7,July,3,2021,Wednesday,False
941,2021-07-29,29,7,July,3,2021,Thursday,False
942,2021-07-30,30,7,July,3,2021,Friday,False
943,2021-07-31,31,7,July,3,2021,Saturday,True
944,2021-08-01,1,8,August,3,2021,Sunday,True
945,2021-08-02,2,8,August,3,2021,Monday,False
946,2021-08-03,3,8,August,3,2021,Tuesday,False
947,2021-08-04,4,8,August,3,2021,Wednesday,False
948,2021-08-05,5,8,August,3,2021,Thursday,False
949,2021-08-06,6,8,August,3,2021,Friday,False
950,2021-08-07,7,8,August,3,2021,Saturday,True
951,2021-08-08,8,8,August,3,2021,Sunday,True
952,2021-08-09,9,8,August,3,2021,Monday,False
953,2021-08-10,10,8,August,3,2021,Tuesday,False
954,2021-08-11,11,8,August,3,2021,Wednesday,False
955,2021-08-12,12,8,August,3,2021,Thursday,False
956,2021-08-13,13,8,August,3,2021,Friday,False
957,2021-08-14,14,8,August,3,2021,Saturday,True
958,2021-08-15,15,8,August,3,2021,Sunday,True
959,2021-08-16,16,8,August,3,2021,Monday,False
960,2021-08-17,17,8,August,3,2021,Tuesday,False
961,2021-08-18,18,8,August,3,2021,Wednesday,False
962,2021-08-19,19,8,August,3,2021,Thursday,False
963,2021-08-20,20,8,August,3,2021,Friday,False
964,2021-08-21,21,8,August,3,2021,Saturday,True
965,2021-08-22,22,8,August,3,2021,Sunday,True
966,2021-08-23,23,8,August,3,2021,Monday,False
967,2021-08-24,24,8,August,3,2021,Tuesday,False
968,2021-08-25,25,8,August,3,2021,Wednesday,False
969,2021-08-26,26,8,August,3,2021,Thursday,False
970,2021-08-27,27,8,August,3,2021,Friday,False
971,2021-08-28,28,8,August,3,2021,Saturday,True
972,2021-08-29,29,8,August,3,2021,Sunday,True
973,2021-08-30,30,8,August,3,2021,Monday,False
974,2021-08-31,31,8,August,3,2021,Tuesday,False
975,2021-09-01,1,9,September,3,2021,Wednesday,False
976,2021-09-02,2,9,September,3,2021,Thursday,False
977,2021-09-03,3,9,September,3,2021,Friday,False
978,2021-09-04,4,9,September,3,2021,Saturday,True
979,2021-09-05,5,9,September,3,2021,Sunday,True
980,2021-09-06,6,9,September,3,2021,Monday,False
981,2021-09-07,7,9,September,3,2021,Tuesday,False
982,2021-09-08,8,9,September,3,2021,Wednesday,False
983,2021-09-09,9,9,September,3,2021,Thursday,False
984,2021-09-10,10,9,September,3,2021,Friday,False
985,2021-09-11,11,9,September,3,2021,Saturday,True
986,2021-09-12,12,9,September,3,2021,Sunday,True
987,2021-09-13,13,9,September,3,2021,Monday,False
988,2021-09-14,14,9,September,3,2021,Tuesday,False
989,2021-09-15,15,9,September,3,2021,Wednesday,False
990,2021-09-16,16,9,September,3,2021,Thursday,False
991,2021-09-17,17,9,September,3,2021,Friday,False
992,2021-09-18,18,9,September,3,2021,Saturday,True
993,2021-09-19,19,9,September,3,2021,Sunday,True
994,2021-09-20,20,9,September,3,2021,Monday,False
995,2021-09-21,21,9,September,3,2021,Tuesday,False
996,2021-09-22,22,9,September,3,2021,Wednesday,False
997,2021-09-23,23,9,September,3,2021,Thursday,False
998,2021-09-24,24,9,September,3,2021,Friday,False
999,2021-09-25,25,9,September,3,2021,Saturday,True
1000,2021-09-26,26,9,September,3,2021,Sunday,True
1001,2021-09-27,27,9,September,3,2021,Monday,False
1002,2021-09-28,28,9,September,3,2021,Tuesday,False
1003,2021-09-29,29,9,September,3,2021,Wednesday,False
1004,2021-09-30,30,9,September,3,2021,Thursday,False
1005,2021-10-01,1,10,October,4,2021,Friday,False
1006,2021-10-02,2,10,October,4,2021,Saturday,True
1007,2021-10-03,3,10,October,4,2021,Sunday,True
1008,2021-10-04,4,10,October,4,2021,Monday,False
1009,2021-10-05,5,10,October,4,2021,Tuesday,False
1010,2021-10-06,6,10,October,4,2021,Wednesday,False
1011,2021-10-07,7,10,October,4,2021,Thursday,False
1012,2021-10-08,8,10,October,4,2021,Friday,False
1013,2021-10-09,9,10,October,4,2021,Saturday,True
1014,2021-10-10,10,10,October,4,2021,Sunday,True
1015,2021-10-11,11,10,October,4,2021,Monday,False
1016,2021-10-12,12,10,October,4,2021,Tuesday,False
1017,2021-10-13,13,10,October,4,2021,Wednesday,False
1018,2021-10-14,14,10,October,4,2021,Thursday,False
1019,2021-10-15,15,10,October,4,2021,Friday,False
1020,2021-10-16,16,10,October,4,2021,Saturday,True
1021,2021-10-17,17,10,October,4,2021,Sunday,True
1022,2021-10-18,18,10,October,4,2021,Monday,False
1023,2021-10-19,19,10,October,4,2021,Tuesday,False
1024,2021-10-20,20,10,October,4,2021,Wednesday,False
1025,2021-10-21,21,10,October,4,2021,Thursday,False
1026,2021-10-22,22,10,October,4,2021,Friday,False
1027,2021-10-23,23,10,October,4,2021,Saturday,True
1028,2021-10-24,24,10,October,4,2021,Sunday,True
1029,2021-10-25,25,10,October,4,2021,Monday,False
1030,2021-10-26,26,10,October,4,2021,Tuesday,False
1031,2021-10-27,27,10,October,4,2021,Wednesday,False
