date_id,full_date,day,month,month_name,quarter,year,day_of_week,is_weekend
465,4/9/2020,9,4,April,2,2020,Thursday,FALSE
466,4/10/2020,10,4,April,2,2020,Friday,FALSE
467,4/11/2020,11,4,April,2,2020,Saturday,TRUE
468,4/12/2020,12,4,April,2,2020,Sunday,TRUE
469,4/13/2020,13,4,April,2,2020,Monday,FALSE
470,4/14/2020,14,4,April,2,2020,Tuesday,FALSE
471,4/15/2020,15,4,April,2,2020,Wednesday,FALSE
472,4/16/2020,16,4,April,2,2020,Thursday,FALSE
473,4/17/2020,17,4,April,2,2020,Friday,FALSE
474,4/18/2020,18,4,April,2,2020,Saturday,TRUE
475,4/19/2020,19,4,April,2,2020,Sunday,TRUE
476,4/20/2020,20,4,April,2,2020,Monday,FALSE
477,4/21/2020,21,4,April,2,2020,Tuesday,FALSE
478,4/22/2020,22,4,April,2,2020,Wednesday,FALSE
479,4/23/2020,23,4,April,2,2020,Thursday,FALSE
480,4/24/2020,24,4,April,2,2020,Friday,FALSE
481,4/25/2020,25,4,April,2,2020,Saturday,TRUE
482,4/26/2020,26,4,April,2,2020,Sunday,TRUE
483,4/27/2020,27,4,April,2,2020,Monday,FALSE
484,4/28/2020,28,4,April,2,2020,Tuesday,FALSE
485,4/29/2020,29,4,April,2,2020,Wednesday,FALSE
486,4/30/2020,30,4,April,2,2020,Thursday,FALSE
487,5/1/2020,1,5,May,2,2020,Friday,FALSE
488,5/2/2020,2,5,May,2,2020,Saturday,TRUE
489,5/3/2020,3,5,May,2,2020,Sunday,TRUE
490,5/4/2020,4,5,May,2,2020,Monday,FALSE
491,5/5/2020,5,5,May,2,2020,Tuesday,FALSE
492,5/6/2020,6,5,May,2,2020,Wednesday,FALSE
493,5/7/2020,7,5,May,2,2020,Thursday,FALSE
494,5/8/2020,8,5,May,2,2020,Friday,FALSE
495,5/9/2020,9,5,May,2,2020,Saturday,TRUE
496,5/10/2020,10,5,May,2,2020,Sunday,TRUE
497,5/11/2020,11,5,May,2,2020,Monday,FALSE
498,5/12/2020,12,5,May,2,2020,Tuesday,FALSE
499,5/13/2020,13,5,May,2,2020,Wednesday,FALSE
500,5/14/2020,14,5,May,2,2020,Thursday,FALSE
501,5/15/2020,15,5,May,2,2020,Friday,FALSE
502,5/16/2020,16,5,May,2,2020,Saturday,TRUE
503,5/17/2020,17,5,May,2,2020,Sunday,TRUE
504,5/18/2020,18,5,May,2,2020,Monday,FALSE
505,5/19/2020,19,5,May,2,2020,Tuesday,FALSE
506,5/20/2020,20,5,May,2,2020,Wednesday,FALSE
507,5/21/2020,21,5,May,2,2020,Thursday,FALSE
508,5/22/2020,22,5,May,2,2020,Friday,FALSE
509,5/23/2020,23,5,May,2,2020,Saturday,TRUE
510,5/24/2020,24,5,May,2,2020,Sunday,TRUE
511,5/25/2020,25,5,May,2,2020,Monday,FALSE
512,5/26/2020,26,5,May,2,2020,Tuesday,FALSE
513,5/27/2020,27,5,May,2,2020,Wednesday,FALSE
514,5/28/2020,28,5,May,2,2020,Thursday,FALSE
515,5/29/2020,29,5,May,2,2020,Friday,FALSE
516,5/30/2020,30,5,May,2,2020,Saturday,TRUE
517,5/31/2020,31,5,May,2,2020,Sunday,TRUE
518,6/1/2020,1,6,June,2,2020,Monday,FALSE
519,6/2/2020,2,6,June,2,2020,Tuesday,FALSE
520,6/3/2020,3,6,June,2,2020,Wednesday,FALSE
521,6/4/2020,4,6,June,2,2020,Thursday,FALSE
522,6/5/2020,5,6,June,2,2020,Friday,FALSE
523,6/6/2020,6,6,June,2,2020,Saturday,TRUE
524,6/7/2020,7,6,June,2,2020,Sunday,TRUE
525,6/8/2020,8,6,June,2,2020,Monday,FALSE
526,6/9/2020,9,6,June,2,2020,Tuesday,FALSE
527,6/10/2020,10,6,June,2,2020,Wednesday,FALSE
528,6/11/2020,11,6,June,2,2020,Thursday,FALSE
529,6/12/2020,12,6,June,2,2020,Friday,FALSE
530,6/13/2020,13,6,June,2,2020,Saturday,TRUE
531,6/14/2020,14,6,June,2,2020,Sunday,TRUE
532,6/15/2020,15,6,June,2,2020,Monday,FALSE
533,6/16/2020,16,6,June,2,2020,Tuesday,FALSE
534,6/17/2020,17,6,June,2,2020,Wednesday,FALSE
535,6/18/2020,18,6,June,2,2020,Thursday,FALSE
536,6/19/2020,19,6,June,2,2020,Friday,FALSE
537,6/20/2020,20,6,June,2,2020,Saturday,TRUE
538,6/21/2020,21,6,June,2,2020,Sunday,TRUE
539,6/22/2020,22,6,June,2,2020,Monday,FALSE
540,6/23/2020,23,6,June,2,2020,Tuesday,FALSE
541,6/24/2020,24,6,June,2,2020,Wednesday,FALSE
542,6/25/2020,25,6,June,2,2020,Thursday,FALSE
543,6/26/2020,26,6,June,2,2020,Friday,FALSE
544,6/27/2020,27,6,June,2,2020,Saturday,TRUE
545,6/28/2020,28,6,June,2,2020,Sunday,TRUE
546,6/29/2020,29,6,June,2,2020,Monday,FALSE
547,6/30/2020,30,6,June,2,2020,Tuesday,FALSE
548,7/1/2020,1,7,July,3,2020,Wednesday,FALSE
549,7/2/2020,2,7,July,3,2020,Thursday,FALSE
550,7/3/2020,3,7,July,3,2020,Friday,FALSE
551,7/4/2020,4,7,July,3,2020,Saturday,TRUE
552,7/5/2020,5,7,July,3,2020,Sunday,TRUE
553,7/6/2020,6,7,July,3,2020,Monday,FALSE
554,7/7/2020,7,7,July,3,2020,Tuesday,FALSE
555,7/8/2020,8,7,July,3,2020,Wednesday,FALSE
556,7/9/2020,9,7,July,3,2020,Thursday,FALSE
557,7/10/2020,10,7,July,3,2020,Friday,FALSE
558,7/11/2020,11,7,July,3,2020,Saturday,TRUE
559,7/12/2020,12,7,July,3,2020,Sunday,TRUE
560,7/13/2020,13,7,July,3,2020,Monday,FALSE
561,7/14/2020,14,7,July,3,2020,Tuesday,FALSE
562,7/15/2020,15,7,July,3,2020,Wednesday,FALSE
563,7/16/2020,16,7,July,3,2020,Thursday,FALSE
564,7/17/2020,17,7,July,3,2020,Friday,FALSE
565,7/18/2020,18,7,July,3,2020,Saturday,TRUE
566,7/19/2020,19,7,July,3,2020,Sunday,TRUE
567,7/20/2020,20,7,July,3,2020,Monday,FALSE
568,7/21/2020,21,7,July,3,2020,Tuesday,FALSE
569,7/22/2020,22,7,July,3,2020,Wednesday,FALSE
570,7/23/2020,23,7,July,3,2020,Thursday,FALSE
571,7/24/2020,24,7,July,3,2020,Friday,FALSE
572,7/25/2020,25,7,July,3,2020,Saturday,TRUE
573,7/26/2020,26,7,July,3,2020,Sunday,TRUE
574,7/27/2020,27,7,July,3,2020,Monday,FALSE
575,7/28/2020,28,7,July,3,2020,Tuesday,FALSE
576,7/29/2020,29,7,July,3,2020,Wednesday,FALSE
577,7/30/2020,30,7,July,3,2020,Thursday,FALSE
578,7/31/2020,31,7,July,3,2020,Friday,FALSE
579,8/1/2020,1,8,August,3,2020,Saturday,TRUE
580,8/2/2020,2,8,August,3,2020,Sunday,TRUE
581,8/3/2020,3,8,August,3,2020,Monday,FALSE
582,8/4/2020,4,8,August,3,2020,Tuesday,FALSE
583,8/5/2020,5,8,August,3,2020,Wednesday,FALSE
584,8/6/2020,6,8,August,3,2020,Thursday,FALSE
585,8/7/2020,7,8,August,3,2020,Friday,FALSE
586,8/8/2020,8,8,August,3,2020,Saturday,TRUE
587,8/9/2020,9,8,August,3,2020,Sunday,TRUE
588,8/10/2020,10,8,August,3,2020,Monday,FALSE
589,8/11/2020,11,8,August,3,2020,Tuesday,FALSE
590,8/12/2020,12,8,August,3,2020,Wednesday,FALSE
591,8/13/2020,13,8,August,3,2020,Thursday,FALSE
592,8/14/2020,14,8,August,3,2020,Friday,FALSE
593,8/15/2020,15,8,August,3,2020,Saturday,TRUE
594,8/16/2020,16,8,August,3,2020,Sunday,TRUE
595,8/17/2020,17,8,August,3,2020,Monday,FALSE
596,8/18/2020,18,8,August,3,2020,Tuesday,FALSE
597,8/19/2020,19,8,August,3,2020,Wednesday,FALSE
598,8/20/2020,20,8,August,3,2020,Thursday,FALSE
599,8/21/2020,21,8,August,3,2020,Friday,FALSE
600,8/22/2020,22,8,August,3,2020,Saturday,TRUE
601,8/23/2020,23,8,August,3,2020,Sunday,TRUE
602,8/24/2020,24,8,August,3,2020,Monday,FALSE
603,8/25/2020,25,8,August,3,2020,Tuesday,FALSE
604,8/26/2020,26,8,August,3,2020,Wednesday,FALSE
605,8/27/2020,27,8,August,3,2020,Thursday,FALSE
606,8/28/2020,28,8,August,3,2020,Friday,FALSE
607,8/29/2020,29,8,August,3,2020,Saturday,TRUE
608,8/30/2020,30,8,August,3,2020,Sunday,TRUE
609,8/31/2020,31,8,August,3,2020,Monday,FALSE
610,9/1/2020,1,9,September,3,2020,Tuesday,FALSE
611,9/2/2020,2,9,September,3,2020,Wednesday,FALSE
612,9/3/2020,3,9,September,3,2020,Thursday,FALSE
613,9/4/2020,4,9,September,3,2020,Friday,FALSE
614,9/5/2020,5,9,September,3,2020,Saturday,TRUE
615,9/6/2020,6,9,September,3,2020,Sunday,TRUE
616,9/7/2020,7,9,September,3,2020,Monday,FALSE
617,9/8/2020,8,9,September,3,2020,Tuesday,FALSE
618,9/9/2020,9,9,September,3,2020,Wednesday,FALSE
619,9/10/2020,10,9,September,3,2020,Thursday,FALSE
620,9/11/2020,11,9,September,3,2020,Friday,FALSE
621,9/12/2020,12,9,September,3,2020,Saturday,TRUE
622,9/13/2020,13,9,September,3,2020,Sunday,TRUE
623,9/14/2020,14,9,September,3,2020,Monday,FALSE
624,9/15/2020,15,9,September,3,2020,Tuesday,FALSE
625,9/16/2020,16,9,September,3,2020,Wednesday,FALSE
626,9/17/2020,17,9,September,3,2020,Thursday,FALSE
627,9/18/2020,18,9,September,3,2020,Friday,FALSE
628,9/19/2020,19,9,September,3,2020,Saturday,TRUE
629,9/20/2020,20,9,September,3,2020,Sunday,TRUE
630,9/21/2020,21,9,September,3,2020,Monday,FALSE
631,9/22/2020,22,9,September,3,2020,Tuesday,FALSE
632,9/23/2020,23,9,September,3,2020,Wednesday,FALSE
633,9/24/2020,24,9,September,3,2020,Thursday,FALSE
634,9/25/2020,25,9,September,3,2020,Friday,FALSE
635,9/26/2020,26,9,September,3,2020,Saturday,TRUE
636,9/27/2020,27,9,September,3,2020,Sunday,TRUE
637,9/28/2020,28,9,September,3,2020,Monday,FALSE
638,9/29/2020,29,9,September,3,2020,Tuesday,FALSE
639,9/30/2020,30,9,September,3,2020,Wednesday,FALSE
640,10/1/2020,1,10,October,4,2020,Thursday,FALSE
641,10/2/2020,2,10,October,4,2020,Friday,FALSE
642,10/3/2020,3,10,October,4,2020,Saturday,TRUE
643,10/4/2020,4,10,October,4,2020,Sunday,TRUE
644,10/5/2020,5,10,October,4,2020,Monday,FALSE
645,10/6/2020,6,10,October,4,2020,Tuesday,FALSE
646,10/7/2020,7,10,October,4,2020,Wednesday,FALSE
647,10/8/2020,8,10,October,4,2020,Thursday,FALSE
648,10/9/2020,9,10,October,4,2020,Friday,FALSE
649,10/10/2020,10,10,October,4,2020,Saturday,TRUE
650,10/11/2020,11,10,October,4,2020,Sunday,TRUE
651,10/12/2020,12,10,October,4,2020,Monday,FALSE
652,10/13/2020,13,10,October,4,2020,Tuesday,FALSE
653,10/14/2020,14,10,October,4,2020,Wednesday,FALSE
654,10/15/2020,15,10,October,4,2020,Thursday,FALSE
655,10/16/2020,16,10,October,4,2020,Friday,FALSE
656,10/17/2020,17,10,October,4,2020,Saturday,TRUE
657,10/18/2020,18,10,October,4,2020,Sunday,TRUE
658,10/19/2020,19,10,October,4,2020,Monday,FALSE
659,10/20/2020,20,10,October,4,2020,Tuesday,FALSE
660,10/21/2020,21,10,October,4,2020,Wednesday,FALSE
661,10/22/2020,22,10,October,4,2020,Thursday,FALSE
662,10/23/2020,23,10,October,4,2020,Friday,FALSE
663,10/24/2020,24,10,October,4,2020,Saturday,TRUE
664,10/25/2020,25,10,October,4,2020,Sunday,TRUE
665,10/26/2020,26,10,October,4,2020,Monday,FALSE
666,10/27/2020,27,10,October,4,2020,Tuesday,FALSE
667,10/28/2020,28,10,October,4,2020,Wednesday,FALSE
668,10/29/2020,29,10,October,4,2020,Thursday,FALSE
669,10/30/2020,30,10,October,4,2020,Friday,FALSE
670,10/31/2020,31,10,October,4,2020,Saturday,TRUE
671,11/1/2020,1,11,November,4,2020,Sunday,TRUE
672,11/2/2020,2,11,November,4,2020,Monday,FALSE
673,11/3/2020,3,11,November,4,2020,Tuesday,FALSE
674,11/4/2020,4,11,November,4,2020,Wednesday,FALSE
675,11/5/2020,5,11,November,4,2020,Thursday,FALSE
676,11/6/2020,6,11,November,4,2020,Friday,FALSE
677,11/7/2020,7,11,November,4,2020,Saturday,TRUE
678,11/8/2020,8,11,November,4,2020,Sunday,TRUE
679,11/9/2020,9,11,November,4,2020,Monday,FALSE
680,11/10/2020,10,11,November,4,2020,Tuesday,FALSE
681,11/11/2020,11,11,November,4,2020,Wednesday,FALSE
682,11/12/2020,12,11,November,4,2020,Thursday,FALSE
683,11/13/2020,13,11,November,4,2020,Friday,FALSE
684,11/14/2020,14,11,November,4,2020,Saturday,TRUE
685,11/15/2020,15,11,November,4,2020,Sunday,TRUE
686,11/16/2020,16,11,November,4,2020,Monday,FALSE
687,11/17/2020,17,11,November,4,2020,Tuesday,FALSE
688,11/18/2020,18,11,November,4,2020,Wednesday,FALSE
689,11/19/2020,19,11,November,4,2020,Thursday,FALSE
690,11/20/2020,20,11,November,4,2020,Friday,FALSE
691,11/21/2020,21,11,November,4,2020,Saturday,TRUE
692,11/22/2020,22,11,November,4,2020,Sunday,TRUE
693,11/23/2020,23,11,November,4,2020,Monday,FALSE
694,11/24/2020,24,11,November,4,2020,Tuesday,FALSE
695,11/25/2020,25,11,November,4,2020,Wednesday,FALSE
696,11/26/2020,26,11,November,4,2020,Thursday,FALSE
697,11/27/2020,27,11,November,4,2020,Friday,FALSE
698,11/28/2020,28,11,November,4,2020,Saturday,TRUE
699,11/29/2020,29,11,November,4,2020,Sunday,TRUE
700,11/30/2020,30,11,November,4,2020,Monday,FALSE
701,12/1/2020,1,12,December,4,2020,Tuesday,FALSE
702,12/2/2020,2,12,December,4,2020,Wednesday,FALSE
703,12/3/2020,3,12,December,4,2020,Thursday,FALSE
704,12/4/2020,4,12,December,4,2020,Friday,FALSE
705,12/5/2020,5,12,December,4,2020,Saturday,TRUE
706,12/6/2020,6,12,December,4,2020,Sunday,TRUE
707,12/7/2020,7,12,December,4,2020,Monday,FALSE
708,12/8/2020,8,12,December,4,2020,Tuesday,FALSE
709,12/9/2020,9,12,December,4,2020,Wednesday,FALSE
710,12/10/2020,10,12,December,4,2020,Thursday,FALSE
711,12/11/2020,11,12,December,4,2020,Friday,FALSE
712,12/12/2020,12,12,December,4,2020,Saturday,TRUE
713,12/13/2020,13,12,December,4,2020,Sunday,TRUE
714,12/14/2020,14,12,December,4,2020,Monday,FALSE
715,12/15/2020,15,12,December,4,2020,Tuesday,FALSE
716,12/16/2020,16,12,December,4,2020,Wednesday,FALSE
717,12/17/2020,17,12,December,4,2020,Thursday,FALSE
718,12/18/2020,18,12,December,4,2020,Friday,FALSE
719,12/19/2020,19,12,December,4,2020,Saturday,TRUE
720,12/20/2020,20,12,December,4,2020,Sunday,TRUE
721,12/21/2020,21,12,December,4,2020,Monday,FALSE
722,12/22/2020,22,12,December,4,2020,Tuesday,FALSE
723,12/23/2020,23,12,December,4,2020,Wednesday,FALSE
724,12/24/2020,24,12,December,4,2020,Thursday,FALSE
725,12/25/2020,25,12,December,4,2020,Friday,FALSE
726,12/26/2020,26,12,December,4,2020,Saturday,TRUE
727,12/27/2020,27,12,December,4,2020,Sunday,TRUE
728,12/28/2020,28,12,December,4,2020,Monday,FALSE
729,12/29/2020,29,12,December,4,2020,Tuesday,FALSE
730,12/30/2020,30,12,December,4,2020,Wednesday,FALSE
731,12/31/2020,31,12,December,4,2020,Thursday,FALSE
732,1/1/2021,1,1,January,1,2021,Friday,FALSE
733,1/2/2021,2,1,January,1,2021,Saturday,TRUE
734,1/3/2021,3,1,January,1,2021,Sunday,TRUE
735,1/4/2021,4,1,January,1,2021,Monday,FALSE
736,1/5/2021,5,1,January,1,2021,Tuesday,FALSE
737,1/6/2021,6,1,January,1,2021,Wednesday,FALSE
738,1/7/2021,7,1,January,1,2021,Thursday,FALSE
739,1/8/2021,8,1,January,1,2021,Friday,FALSE
740,1/9/2021,9,1,January,1,2021,Saturday,TRUE
741,1/10/2021,10,1,January,1,2021,Sunday,TRUE
742,1/11/2021,11,1,January,1,2021,Monday,FALSE
743,1/12/2021,12,1,January,1,2021,Tuesday,FALSE
744,1/13/2021,13,1,January,1,2021,Wednesday,FALSE
745,1/14/2021,14,1,January,1,2021,Thursday,FALSE
746,1/15/2021,15,1,January,1,2021,Friday,FALSE
747,1/16/2021,16,1,January,1,2021,Saturday,TRUE
748,1/17/2021,17,1,January,1,2021,Sunday,TRUE
749,1/18/2021,18,1,January,1,2021,Monday,FALSE
750,1/19/2021,19,1,January,1,2021,Tuesday,FALSE
751,1/20/2021,20,1,January,1,2021,Wednesday,FALSE
752,1/21/2021,21,1,January,1,2021,Thursday,FALSE
753,1/22/2021,22,1,January,1,2021,Friday,FALSE
754,1/23/2021,23,1,January,1,2021,Saturday,TRUE
755,1/24/2021,24,1,January,1,2021,Sunday,TRUE
756,1/25/2021,25,1,January,1,2021,Monday,FALSE
757,1/26/2021,26,1,January,1,2021,Tuesday,FALSE
758,1/27/2021,27,1,January,1,2021,Wednesday,FALSE
759,1/28/2021,28,1,January,1,2021,Thursday,FALSE
760,1/29/2021,29,1,January,1,2021,Friday,FALSE
761,1/30/2021,30,1,January,1,2021,Saturday,TRUE
762,1/31/2021,31,1,January,1,2021,Sunday,TRUE
763,2/1/2021,1,2,February,1,2021,Monday,FALSE
764,2/2/2021,2,2,February,1,2021,Tuesday,FALSE
765,2/3/2021,3,2,February,1,2021,Wednesday,FALSE
766,2/4/2021,4,2,February,1,2021,Thursday,FALSE
767,2/5/2021,5,2,February,1,2021,Friday,FALSE
768,2/6/2021,6,2,February,1,2021,Saturday,TRUE
769,2/7/2021,7,2,February,1,2021,Sunday,TRUE
770,2/8/2021,8,2,February,1,2021,Monday,FALSE
771,2/9/2021,9,2,February,1,2021,Tuesday,FALSE
772,2/10/2021,10,2,February,1,2021,Wednesday,FALSE
773,2/11/2021,11,2,February,1,2021,Thursday,FALSE
774,2/12/2021,12,2,February,1,2021,Friday,FALSE
775,2/13/2021,13,2,February,1,2021,Saturday,TRUE
776,2/14/2021,14,2,February,1,2021,Sunday,TRUE
777,2/15/2021,15,2,February,1,2021,Monday,FALSE
778,2/16/2021,16,2,February,1,2021,Tuesday,FALSE
779,2/17/2021,17,2,February,1,2021,Wednesday,FALSE
780,2/18/2021,18,2,February,1,2021,Thursday,FALSE
781,2/19/2021,19,2,February,1,2021,Friday,FALSE
782,2/20/2021,20,2,February,1,2021,Saturday,TRUE
783,2/21/2021,21,2,February,1,2021,Sunday,TRUE
784,2/22/2021,22,2,February,1,2021,Monday,FALSE
785,2/23/2021,23,2,February,1,2021,Tuesday,FALSE
786,2/24/2021,24,2,February,1,2021,Wednesday,FALSE
787,2/25/2021,25,2,February,1,2021,Thursday,FALSE
788,2/26/2021,26,2,February,1,2021,Friday,FALSE
789,2/27/2021,27,2,February,1,2021,Saturday,TRUE
790,2/28/2021,28,2,February,1,2021,Sunday,TRUE
791,3/1/2021,1,3,March,1,2021,Monday,FALSE
792,3/2/2021,2,3,March,1,2021,Tuesday,FALSE
793,3/3/2021,3,3,March,1,2021,Wednesday,FALSE
794,3/4/2021,4,3,March,1,2021,Thursday,FALSE
795,3/5/2021,5,3,March,1,2021,Friday,FALSE
796,3/6/2021,6,3,March,1,2021,Saturday,TRUE
797,3/7/2021,7,3,March,1,2021,Sunday,TRUE
798,3/8/2021,8,3,March,1,2021,Monday,FALSE
799,3/9/2021,9,3,March,1,2021,Tuesday,FALSE
800,3/10/2021,10,3,March,1,2021,Wednesday,FALSE
801,3/11/2021,11,3,March,1,2021,Thursday,FALSE
802,3/12/2021,12,3,March,1,2021,Friday,FALSE
803,3/13/2021,13,3,March,1,2021,Saturday,TRUE
804,3/14/2021,14,3,March,1,2021,Sunday,TRUE
805,3/15/2021,15,3,March,1,2021,Monday,FALSE
806,3/16/2021,16,3,March,1,2021,Tuesday,FALSE
807,3/17/2021,17,3,March,1,2021,Wednesday,FALSE
808,3/18/2021,18,3,March,1,2021,Thursday,FALSE
809,3/19/2021,19,3,March,1,2021,Friday,FALSE
810,3/20/2021,20,3,March,1,2021,Saturday,TRUE
811,3/21/2021,21,3,March,1,2021,Sunday,TRUE
812,3/22/2021,22,3,March,1,2021,Monday,FALSE
813,3/23/2021,23,3,March,1,2021,Tuesday,FALSE
814,3/24/2021,24,3,March,1,2021,Wednesday,FALSE
815,3/25/2021,25,3,March,1,2021,Thursday,FALSE
816,3/26/2021,26,3,March,1,2021,Friday,FALSE
817,3/27/2021,27,3,March,1,2021,Saturday,TRUE
818,3/28/2021,28,3,March,1,2021,Sunday,TRUE
819,3/29/2021,29,3,March,1,2021,Monday,FALSE
820,3/30/2021,30,3,March,1,2021,Tuesday,FALSE
821,3/31/2021,31,3,March,1,2021,Wednesday,FALSE
822,4/1/2021,1,4,April,2,2021,Thursday,FALSE
823,4/2/2021,2,4,April,2,2021,Friday,FALSE
824,4/3/2021,3,4,April,2,2021,Saturday,TRUE
825,4/4/2021,4,4,April,2,2021,Sunday,TRUE
826,4/5/2021,5,4,April,2,2021,Monday,FALSE
827,4/6/2021,6,4,April,2,2021,Tuesday,FALSE
828,4/7/2021,7,4,April,2,2021,Wednesday,FALSE
829,4/8/2021,8,4,April,2,2021,Thursday,FALSE
830,4/9/2021,9,4,April,2,2021,Friday,FALSE
831,4/10/2021,10,4,April,2,2021,Saturday,TRUE
832,4/11/2021,11,4,April,2,2021,Sunday,TRUE
833,4/12/2021,12,4,April,2,2021,Monday,FALSE
834,4/13/2021,13,4,April,2,2021,Tuesday,FALSE
835,4/14/2021,14,4,April,2,2021,Wednesday,FALSE
836,4/15/2021,15,4,April,2,2021,Thursday,FALSE
837,4/16/2021,16,4,April,2,2021,Friday,FALSE
838,4/17/2021,17,4,April,2,2021,Saturday,TRUE
839,4/18/2021,18,4,April,2,2021,Sunday,TRUE
840,4/19/2021,19,4,April,2,2021,Monday,FALSE
841,4/20/2021,20,4,April,2,2021,Tuesday,FALSE
842,4/21/2021,21,4,April,2,2021,Wednesday,FALSE
843,4/22/2021,22,4,April,2,2021,Thursday,FALSE
844,4/23/2021,23,4,April,2,2021,Friday,FALSE
845,4/24/2021,24,4,April,2,2021,Saturday,TRUE
846,4/25/2021,25,4,April,2,2021,Sunday,TRUE
847,4/26/2021,26,4,April,2,2021,Monday,FALSE
848,4/27/2021,27,4,April,2,2021,Tuesday,FALSE
849,4/28/2021,28,4,April,2,2021,Wednesday,FALSE
850,4/29/2021,29,4,April,2,2021,Thursday,FALSE
851,4/30/2021,30,4,April,2,2021,Friday,FALSE
852,5/1/2021,1,5,May,2,2021,Saturday,TRUE
853,5/2/2021,2,5,May,2,2021,Sunday,TRUE
854,5/3/2021,3,5,May,2,2021,Monday,FALSE
855,5/4/2021,4,5,May,2,2021,Tuesday,FALSE
856,5/5/2021,5,5,May,2,2021,Wednesday,FALSE
857,5/6/2021,6,5,May,2,2021,Thursday,FALSE
858,5/7/2021,7,5,May,2,2021,Friday,FALSE
859,5/8/2021,8,5,May,2,2021,Saturday,TRUE
860,5/9/2021,9,5,May,2,2021,Sunday,TRUE
861,5/10/2021,10,5,May,2,2021,Monday,FALSE
862,5/11/2021,11,5,May,2,2021,Tuesday,FALSE
863,5/12/2021,12,5,May,2,2021,Wednesday,FALSE
864,5/13/2021,13,5,May,2,2021,Thursday,FALSE
865,5/14/2021,14,5,May,2,2021,Friday,FALSE
866,5/15/2021,15,5,May,2,2021,Saturday,TRUE
867,5/16/2021,16,5,May,2,2021,Sunday,TRUE
868,5/17/2021,17,5,May,2,2021,Monday,FALSE
869,5/18/2021,18,5,May,2,2021,Tuesday,FALSE
870,5/19/2021,19,5,May,2,2021,Wednesday,FALSE
871,5/20/2021,20,5,May,2,2021,Thursday,FALSE
872,5/21/2021,21,5,May,2,2021,Friday,FALSE
873,5/22/2021,22,5,May,2,2021,Saturday,TRUE
874,5/23/2021,23,5,May,2,2021,Sunday,TRUE
875,5/24/2021,24,5,May,2,2021,Monday,FALSE
876,5/25/2021,25,5,May,2,2021,Tuesday,FALSE
877,5/26/2021,26,5,May,2,2021,Wednesday,FALSE
878,5/27/2021,27,5,May,2,2021,Thursday,FALSE
879,5/28/2021,28,5,May,2,2021,Friday,FALSE
880,5/29/2021,29,5,May,2,2021,Saturday,TRUE
881,5/30/2021,30,5,May,2,2021,Sunday,TRUE
882,5/31/2021,31,5,May,2,2021,Monday,FALSE
883,6/1/2021,1,6,June,2,2021,Tuesday,FALSE
884,6/2/2021,2,6,June,2,2021,Wednesday,FALSE
885,6/3/2021,3,6,June,2,2021,Thursday,FALSE
886,6/4/2021,4,6,June,2,2021,Friday,FALSE
887,6/5/2021,5,6,June,2,2021,Saturday,TRUE
888,6/6/2021,6,6,June,2,2021,Sunday,TRUE
889,6/7/2021,7,6,June,2,2021,Monday,FALSE
890,6/8/2021,8,6,June,2,2021,Tuesday,FALSE
891,6/9/2021,9,6,June,2,2021,Wednesday,FALSE
892,6/10/2021,10,6,June,2,2021,Thursday,FALSE
893,6/11/2021,11,6,June,2,2021,Friday,FALSE
894,6/12/2021,12,6,June,2,2021,Saturday,TRUE
895,6/13/2021,13,6,June,2,2021,Sunday,TRUE
896,6/14/2021,14,6,June,2,2021,Monday,FALSE
897,6/15/2021,15,6,June,2,2021,Tuesday,FALSE
898,6/16/2021,16,6,June,2,2021,Wednesday,FALSE
899,6/17/2021,17,6,June,2,2021,Thursday,FALSE
900,6/18/2021,18,6,June,2,2021,Friday,FALSE
901,6/19/2021,19,6,June,2,2021,Saturday,TRUE
902,6/20/2021,20,6,June,2,2021,Sunday,TRUE
903,6/21/2021,21,6,June,2,2021,Monday,FALSE
904,6/22/2021,22,6,June,2,2021,Tuesday,FALSE
905,6/23/2021,23,6,June,2,2021,Wednesday,FALSE
906,6/24/2021,24,6,June,2,2021,Thursday,FALSE
907,6/25/2021,25,6,June,2,2021,Friday,FALSE
908,6/26/2021,26,6,June,2,2021,Saturday,TRUE
909,6/27/2021,27,6,June,2,2021,Sunday,TRUE
910,6/28/2021,28,6,June,2,2021,Monday,FALSE
911,6/29/2021,29,6,June,2,2021,Tuesday,FALSE
912,6/30/2021,30,6,June,2,2021,Wednesday,FALSE
913,7/1/2021,1,7,July,3,2021,Thursday,FALSE
914,7/2/2021,2,7,July,3,2021,Friday,FALSE
915,7/3/2021,3,7,July,3,2021,Saturday,TRUE
916,7/4/2021,4,7,July,3,2021,Sunday,TRUE
917,7/5/2021,5,7,July,3,2021,Monday,FALSE
918,7/6/2021,6,7,July,3,2021,Tuesday,FALSE
919,7/7/2021,7,7,July,3,2021,Wednesday,FALSE
920,7/8/2021,8,7,July,3,2021,Thursday,FALSE
921,7/9/2021,9,7,July,3,2021,Friday,FALSE
922,7/10/2021,10,7,July,3,2021,Saturday,TRUE
923,7/11/2021,11,7,July,3,2021,Sunday,TRUE
924,7/12/2021,12,7,July,3,2021,Monday,FALSE
925,7/13/2021,13,7,July,3,2021,Tuesday,FALSE
926,7/14/2021,14,7,July,3,2021,Wednesday,FALSE
927,7/15/2021,15,7,July,3,2021,Thursday,FALSE
928,7/16/2021,16,7,July,3,2021,Friday,FALSE
929,7/17/2021,17,7,July,3,2021,Saturday,TRUE
